accessionNumber,cik10,company_name,download_url,filingDate,primaryDocument,saved_path,ticker
0000006281-24-000132,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628124000132/adi-20240504.htm,2024-05-22,adi-20240504.htm,sec_10q\ADI\ANALOG DEVICES INC\2024_10-Q_2024-05-22_0000006281-24-000132.htm,ADI
0000006281-24-000034,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628124000034/adi-20240203.htm,2024-02-21,adi-20240203.htm,sec_10q\ADI\ANALOG DEVICES INC\2024_10-Q_2024-02-21_0000006281-24-000034.htm,ADI
0000006281-23-000179,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628123000179/adi-20230729.htm,2023-08-23,adi-20230729.htm,sec_10q\ADI\ANALOG DEVICES INC\2023_10-Q_2023-08-23_0000006281-23-000179.htm,ADI
0000006281-23-000152,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628123000152/adi-20230429.htm,2023-05-24,adi-20230429.htm,sec_10q\ADI\ANALOG DEVICES INC\2023_10-Q_2023-05-24_0000006281-23-000152.htm,ADI
0000006281-23-000031,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628123000031/adi-20230128.htm,2023-02-15,adi-20230128.htm,sec_10q\ADI\ANALOG DEVICES INC\2023_10-Q_2023-02-15_0000006281-23-000031.htm,ADI
0000006281-22-000224,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628122000224/adi-20220730.htm,2022-08-17,adi-20220730.htm,sec_10q\ADI\ANALOG DEVICES INC\2022_10-Q_2022-08-17_0000006281-22-000224.htm,ADI
0000006281-22-000168,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628122000168/adi-20220430.htm,2022-05-18,adi-20220430.htm,sec_10q\ADI\ANALOG DEVICES INC\2022_10-Q_2022-05-18_0000006281-22-000168.htm,ADI
0000006281-22-000020,0000006281,ANALOG DEVICES INC,https://www.sec.gov/Archives/edgar/data/6281/000000628122000020/adi-20220129.htm,2022-02-16,adi-20220129.htm,sec_10q\ADI\ANALOG DEVICES INC\2022_10-Q_2022-02-16_0000006281-22-000020.htm,ADI
0000007084-25-000052,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708425000052/adm-20250930.htm,2025-11-04,adm-20250930.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2025_10-Q_2025-11-04_0000007084-25-000052.htm,ADM
0000007084-25-000042,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708425000042/adm-20250630.htm,2025-08-05,adm-20250630.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2025_10-Q_2025-08-05_0000007084-25-000042.htm,ADM
0000007084-25-000022,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708425000022/adm-20250331.htm,2025-05-06,adm-20250331.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2025_10-Q_2025-05-06_0000007084-25-000022.htm,ADM
0000007084-24-000054,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708424000054/adm-20240930.htm,2024-11-18,adm-20240930.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2024_10-Q_2024-11-18_0000007084-24-000054.htm,ADM
0000007084-24-000026,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708424000026/adm-20240630.htm,2024-07-30,adm-20240630.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2024_10-Q_2024-07-30_0000007084-24-000026.htm,ADM
0000007084-24-000017,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708424000017/adm-20240331.htm,2024-04-30,adm-20240331.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2024_10-Q_2024-04-30_0000007084-24-000017.htm,ADM
0000007084-23-000039,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708423000039/adm-20230930.htm,2023-10-24,adm-20230930.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2023_10-Q_2023-10-24_0000007084-23-000039.htm,ADM
0000007084-23-000028,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708423000028/adm-20230630.htm,2023-07-25,adm-20230630.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2023_10-Q_2023-07-25_0000007084-23-000028.htm,ADM
0000007084-23-000017,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708423000017/adm-20230331.htm,2023-04-25,adm-20230331.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2023_10-Q_2023-04-25_0000007084-23-000017.htm,ADM
0000007084-22-000029,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708422000029/adm-20220930.htm,2022-10-25,adm-20220930.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2022_10-Q_2022-10-25_0000007084-22-000029.htm,ADM
0000007084-22-000023,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708422000023/adm-20220630.htm,2022-07-26,adm-20220630.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2022_10-Q_2022-07-26_0000007084-22-000023.htm,ADM
0000007084-22-000013,0000007084,Archer-Daniels-Midland Co,https://www.sec.gov/Archives/edgar/data/7084/000000708422000013/adm-20220331.htm,2022-04-26,adm-20220331.htm,sec_10q\ADM\Archer-Daniels-Midland Co\2022_10-Q_2022-04-26_0000007084-22-000013.htm,ADM
0000008670-25-000047,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867025000047/adp-20250930.htm,2025-10-31,adp-20250930.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2025_10-Q_2025-10-31_0000008670-25-000047.htm,ADP
0000008670-25-000015,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867025000015/adp-20250331.htm,2025-05-01,adp-20250331.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2025_10-Q_2025-05-01_0000008670-25-000015.htm,ADP
0000008670-25-000007,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867025000007/adp-20241231.htm,2025-01-30,adp-20241231.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2025_10-Q_2025-01-30_0000008670-25-000007.htm,ADP
0000008670-24-000030,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867024000030/adp-20240930.htm,2024-11-01,adp-20240930.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2024_10-Q_2024-11-01_0000008670-24-000030.htm,ADP
0000008670-24-000014,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867024000014/adp-20240331.htm,2024-05-02,adp-20240331.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2024_10-Q_2024-05-02_0000008670-24-000014.htm,ADP
0000008670-24-000007,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867024000007/adp-20231231.htm,2024-02-01,adp-20231231.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2024_10-Q_2024-02-01_0000008670-24-000007.htm,ADP
0000008670-23-000040,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867023000040/adp-20230930.htm,2023-11-02,adp-20230930.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2023_10-Q_2023-11-02_0000008670-23-000040.htm,ADP
0000008670-23-000017,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867023000017/adp-20230331.htm,2023-05-01,adp-20230331.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2023_10-Q_2023-05-01_0000008670-23-000017.htm,ADP
0000008670-23-000008,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867023000008/adp-20221231.htm,2023-02-02,adp-20221231.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2023_10-Q_2023-02-02_0000008670-23-000008.htm,ADP
0000008670-22-000046,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867022000046/adp-20220930.htm,2022-11-02,adp-20220930.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2022_10-Q_2022-11-02_0000008670-22-000046.htm,ADP
0000008670-22-000023,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867022000023/adp-20220331.htm,2022-04-29,adp-20220331.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2022_10-Q_2022-04-29_0000008670-22-000023.htm,ADP
0000008670-22-000014,0000008670,AUTOMATIC DATA PROCESSING INC,https://www.sec.gov/Archives/edgar/data/8670/000000867022000014/adp-20211231.htm,2022-01-31,adp-20211231.htm,sec_10q\ADP\AUTOMATIC DATA PROCESSING INC\2022_10-Q_2022-01-31_0000008670-22-000014.htm,ADP
0000769397-25-000129,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939725000129/adsk-20251031.htm,2025-11-26,adsk-20251031.htm,"sec_10q\ADSK\Autodesk, Inc.\2025_10-Q_2025-11-26_0000769397-25-000129.htm",ADSK
0000769397-25-000117,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939725000117/adsk-20250731.htm,2025-09-02,adsk-20250731.htm,"sec_10q\ADSK\Autodesk, Inc.\2025_10-Q_2025-09-02_0000769397-25-000117.htm",ADSK
0000769397-25-000071,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939725000071/adsk-20250430.htm,2025-05-29,adsk-20250430.htm,"sec_10q\ADSK\Autodesk, Inc.\2025_10-Q_2025-05-29_0000769397-25-000071.htm",ADSK
0000769397-24-000181,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939724000181/adsk-20241031.htm,2024-12-03,adsk-20241031.htm,"sec_10q\ADSK\Autodesk, Inc.\2024_10-Q_2024-12-03_0000769397-24-000181.htm",ADSK
0000769397-24-000150,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939724000150/adsk-20240731.htm,2024-09-03,adsk-20240731.htm,"sec_10q\ADSK\Autodesk, Inc.\2024_10-Q_2024-09-03_0000769397-24-000150.htm",ADSK
0000769397-24-000091,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939724000091/adsk-20240430.htm,2024-06-10,adsk-20240430.htm,"sec_10q\ADSK\Autodesk, Inc.\2024_10-Q_2024-06-10_0000769397-24-000091.htm",ADSK
0000769397-23-000193,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939723000193/adsk-20231031.htm,2023-12-04,adsk-20231031.htm,"sec_10q\ADSK\Autodesk, Inc.\2023_10-Q_2023-12-04_0000769397-23-000193.htm",ADSK
0000769397-23-000159,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939723000159/adsk-20230731.htm,2023-08-29,adsk-20230731.htm,"sec_10q\ADSK\Autodesk, Inc.\2023_10-Q_2023-08-29_0000769397-23-000159.htm",ADSK
0000769397-23-000110,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939723000110/adsk-20230430.htm,2023-06-01,adsk-20230430.htm,"sec_10q\ADSK\Autodesk, Inc.\2023_10-Q_2023-06-01_0000769397-23-000110.htm",ADSK
0000769397-22-000148,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939722000148/adsk-20221031.htm,2022-12-06,adsk-20221031.htm,"sec_10q\ADSK\Autodesk, Inc.\2022_10-Q_2022-12-06_0000769397-22-000148.htm",ADSK
0000769397-22-000123,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939722000123/adsk-20220731.htm,2022-08-31,adsk-20220731.htm,"sec_10q\ADSK\Autodesk, Inc.\2022_10-Q_2022-08-31_0000769397-22-000123.htm",ADSK
0000769397-22-000074,0000769397,"Autodesk, Inc.",https://www.sec.gov/Archives/edgar/data/769397/000076939722000074/adsk-20220430.htm,2022-06-02,adsk-20220430.htm,"sec_10q\ADSK\Autodesk, Inc.\2022_10-Q_2022-06-02_0000769397-22-000074.htm",ADSK
0001002910-25-000129,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291025000129/aee-20250930.htm,2025-11-06,aee-20250930.htm,sec_10q\AEE\AMEREN CORP\2025_10-Q_2025-11-06_0001002910-25-000129.htm,AEE
0001002910-25-000112,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291025000112/aee-20250630.htm,2025-08-04,aee-20250630.htm,sec_10q\AEE\AMEREN CORP\2025_10-Q_2025-08-04_0001002910-25-000112.htm,AEE
0001002910-25-000098,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291025000098/aee-20250331.htm,2025-05-05,aee-20250331.htm,sec_10q\AEE\AMEREN CORP\2025_10-Q_2025-05-05_0001002910-25-000098.htm,AEE
0001002910-24-000111,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291024000111/aee-20240930.htm,2024-11-07,aee-20240930.htm,sec_10q\AEE\AMEREN CORP\2024_10-Q_2024-11-07_0001002910-24-000111.htm,AEE
0001002910-24-000101,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291024000101/aee-20240630.htm,2024-08-05,aee-20240630.htm,sec_10q\AEE\AMEREN CORP\2024_10-Q_2024-08-05_0001002910-24-000101.htm,AEE
0001002910-24-000090,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291024000090/aee-20240331.htm,2024-05-06,aee-20240331.htm,sec_10q\AEE\AMEREN CORP\2024_10-Q_2024-05-06_0001002910-24-000090.htm,AEE
0001002910-23-000112,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291023000112/aee-20230930.htm,2023-11-09,aee-20230930.htm,sec_10q\AEE\AMEREN CORP\2023_10-Q_2023-11-09_0001002910-23-000112.htm,AEE
0001002910-23-000102,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291023000102/aee-20230630.htm,2023-08-03,aee-20230630.htm,sec_10q\AEE\AMEREN CORP\2023_10-Q_2023-08-03_0001002910-23-000102.htm,AEE
0001002910-23-000090,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291023000090/aee-20230331.htm,2023-05-05,aee-20230331.htm,sec_10q\AEE\AMEREN CORP\2023_10-Q_2023-05-05_0001002910-23-000090.htm,AEE
0001002910-22-000087,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291022000087/aee-20220930.htm,2022-11-04,aee-20220930.htm,sec_10q\AEE\AMEREN CORP\2022_10-Q_2022-11-04_0001002910-22-000087.htm,AEE
0001002910-22-000072,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291022000072/aee-20220630.htm,2022-08-08,aee-20220630.htm,sec_10q\AEE\AMEREN CORP\2022_10-Q_2022-08-08_0001002910-22-000072.htm,AEE
0001002910-22-000061,0001002910,AMEREN CORP,https://www.sec.gov/Archives/edgar/data/1002910/000100291022000061/aee-20220331.htm,2022-05-06,aee-20220331.htm,sec_10q\AEE\AMEREN CORP\2022_10-Q_2022-05-06_0001002910-22-000061.htm,AEE
0000004904-25-000171,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490425000171/aep-20250930.htm,2025-10-29,aep-20250930.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2025_10-Q_2025-10-29_0000004904-25-000171.htm,AEP
0000004904-25-000141,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490425000141/aep-20250630.htm,2025-07-30,aep-20250630.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2025_10-Q_2025-07-30_0000004904-25-000141.htm,AEP
0000004904-25-000061,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490425000061/aep-20250331.htm,2025-05-06,aep-20250331.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2025_10-Q_2025-05-06_0000004904-25-000061.htm,AEP
0000004904-24-000100,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490424000100/aep-20240930.htm,2024-11-06,aep-20240930.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2024_10-Q_2024-11-06_0000004904-24-000100.htm,AEP
0000004904-24-000081,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490424000081/aep-20240630.htm,2024-07-30,aep-20240630.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2024_10-Q_2024-07-30_0000004904-24-000081.htm,AEP
0000004904-24-000046,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490424000046/aep-20240331.htm,2024-04-30,aep-20240331.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2024_10-Q_2024-04-30_0000004904-24-000046.htm,AEP
0000004904-23-000121,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490423000121/aep-20230930.htm,2023-11-02,aep-20230930.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2023_10-Q_2023-11-02_0000004904-23-000121.htm,AEP
0000004904-23-000104,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490423000104/aep-20230630.htm,2023-07-27,aep-20230630.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2023_10-Q_2023-07-27_0000004904-23-000104.htm,AEP
0000004904-23-000072,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490423000072/aep-20230331.htm,2023-05-04,aep-20230331.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2023_10-Q_2023-05-04_0000004904-23-000072.htm,AEP
0000004904-22-000093,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490422000093/aep-20220930.htm,2022-10-27,aep-20220930.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2022_10-Q_2022-10-27_0000004904-22-000093.htm,AEP
0000004904-22-000074,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490422000074/aep-20220630.htm,2022-07-27,aep-20220630.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2022_10-Q_2022-07-27_0000004904-22-000074.htm,AEP
0000004904-22-000053,0000004904,AMERICAN ELECTRIC POWER CO INC,https://www.sec.gov/Archives/edgar/data/4904/000000490422000053/aep-20220331.htm,2022-04-28,aep-20220331.htm,sec_10q\AEP\AMERICAN ELECTRIC POWER CO INC\2022_10-Q_2022-04-28_0000004904-22-000053.htm,AEP
0000874761-25-000084,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476125000084/aes-20250930.htm,2025-11-04,aes-20250930.htm,sec_10q\AES\AES CORP\2025_10-Q_2025-11-04_0000874761-25-000084.htm,AES
0000874761-25-000075,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476125000075/aes-20250630.htm,2025-08-01,aes-20250630.htm,sec_10q\AES\AES CORP\2025_10-Q_2025-08-01_0000874761-25-000075.htm,AES
0000874761-25-000035,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476125000035/aes-20250331.htm,2025-05-01,aes-20250331.htm,sec_10q\AES\AES CORP\2025_10-Q_2025-05-01_0000874761-25-000035.htm,AES
0000874761-24-000070,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476124000070/aes-20240930.htm,2024-10-31,aes-20240930.htm,sec_10q\AES\AES CORP\2024_10-Q_2024-10-31_0000874761-24-000070.htm,AES
0000874761-24-000054,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476124000054/aes-20240630.htm,2024-08-01,aes-20240630.htm,sec_10q\AES\AES CORP\2024_10-Q_2024-08-01_0000874761-24-000054.htm,AES
0000874761-24-000038,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476124000038/aes-20240331.htm,2024-05-02,aes-20240331.htm,sec_10q\AES\AES CORP\2024_10-Q_2024-05-02_0000874761-24-000038.htm,AES
0000874761-23-000080,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476123000080/aes-20230930.htm,2023-11-02,aes-20230930.htm,sec_10q\AES\AES CORP\2023_10-Q_2023-11-02_0000874761-23-000080.htm,AES
0000874761-23-000071,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476123000071/aes-20230630.htm,2023-08-03,aes-20230630.htm,sec_10q\AES\AES CORP\2023_10-Q_2023-08-03_0000874761-23-000071.htm,AES
0000874761-23-000039,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476123000039/aes-20230331.htm,2023-05-04,aes-20230331.htm,sec_10q\AES\AES CORP\2023_10-Q_2023-05-04_0000874761-23-000039.htm,AES
0000874761-22-000073,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476122000073/aes-20220930.htm,2022-11-04,aes-20220930.htm,sec_10q\AES\AES CORP\2022_10-Q_2022-11-04_0000874761-22-000073.htm,AES
0000874761-22-000064,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476122000064/aes-20220630.htm,2022-08-04,aes-20220630.htm,sec_10q\AES\AES CORP\2022_10-Q_2022-08-04_0000874761-22-000064.htm,AES
0000874761-22-000046,0000874761,AES CORP,https://www.sec.gov/Archives/edgar/data/874761/000087476122000046/aes-20220331.htm,2022-05-05,aes-20220331.htm,sec_10q\AES\AES CORP\2022_10-Q_2022-05-05_0000874761-22-000046.htm,AES
0001628280-25-049279,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000162828025049279/afl-20250930.htm,2025-11-05,afl-20250930.htm,sec_10q\AFL\AFLAC INC\2025_10-Q_2025-11-05_0001628280-25-049279.htm,AFL
0000004977-25-000132,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000000497725000132/afl-20250630.htm,2025-08-05,afl-20250630.htm,sec_10q\AFL\AFLAC INC\2025_10-Q_2025-08-05_0000004977-25-000132.htm,AFL
0000004977-25-000075,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000000497725000075/afl-20250331.htm,2025-05-07,afl-20250331.htm,sec_10q\AFL\AFLAC INC\2025_10-Q_2025-05-07_0000004977-25-000075.htm,AFL
0000004977-24-000167,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000000497724000167/afl-20240930.htm,2024-11-01,afl-20240930.htm,sec_10q\AFL\AFLAC INC\2024_10-Q_2024-11-01_0000004977-24-000167.htm,AFL
0000004977-24-000140,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000000497724000140/afl-20240630.htm,2024-08-01,afl-20240630.htm,sec_10q\AFL\AFLAC INC\2024_10-Q_2024-08-01_0000004977-24-000140.htm,AFL
0000004977-24-000086,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000000497724000086/afl-20240331.htm,2024-05-02,afl-20240331.htm,sec_10q\AFL\AFLAC INC\2024_10-Q_2024-05-02_0000004977-24-000086.htm,AFL
0000004977-23-000177,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000000497723000177/afl-20230930.htm,2023-11-02,afl-20230930.htm,sec_10q\AFL\AFLAC INC\2023_10-Q_2023-11-02_0000004977-23-000177.htm,AFL
0000004977-23-000149,0000004977,AFLAC INC,https://www.sec.gov/Archives/edgar/data/4977/000000497723000149/afl-20230630.htm,2023-08-02,afl-20230630.htm,sec_10q\AFL\AFLAC INC\2023_10-Q_2023-08-02_0000004977-23-000149.htm,AFL
